timestamp,protocol,run_id,round_id,position_in_round,seq,command_id,status,rtt_ms,esp_processing_us,esp_free_heap,esp_min_free_heap,esp_max_alloc_heap,rssi_dbm,qos,error
2026-09-04T10:26:29.412199,MQTT_QOS0,1,1,2,38,mqtt-qos0-main-1-38,success,19.107,410,221884,211356,110580,-41,0,
2026-09-04T10:26:29.631419,MQTT_QOS0,1,1,2,39,mqtt-qos0-main-1-39,success,12.635,412,221884,211356,110580,-42,0,
2026-09-04T10:26:29.844177,MQTT_QOS0,1,1,2,40,mqtt-qos0-main-1-40,success,17.278,431,221592,211356,110580,-43,0,
2026-09-04T10:26:30.061614,MQTT_QOS0,1,1,2,41,mqtt-qos0-main-1-41,success,13.173,407,221884,211356,110580,-43,0,
2026-09-04T10:26:30.274903,MQTT_QOS0,1,1,2,42,mqtt-qos0-main-1-42,success,14.267,413,221884,211356,110580,-41,0,
2026-09-04T10:26:30.489297,MQTT_QOS0,1,1,2,43,mqtt-qos0-main-1-43,success,13.090,426,221884,211356,110580,-43,0,
2026-09-04T10:26:30.702513,MQTT_QOS0,1,1,2,44,mqtt-qos0-main-1-44,success,11.733,443,221884,211356,110580,-41,0,
2026-09-04T10:26:30.914382,MQTT_QOS0,1,1,2,45,mqtt-qos0-main-1-45,success,12.368,413,221884,211356,110580,-40,0,
2026-09-04T10:26:31.126905,MQTT_QOS0,1,1,2,46,mqtt-qos0-main-1-46,success,13.011,408,221884,211356,110580,-41,0,
2026-09-04T10:26:31.340047,MQTT_QOS0,1,1,2,47,mqtt-qos0-main-1-47,success,16.605,406,221884,211356,110580,-42,0,
2026-09-04T10:26:31.556775,MQTT_QOS0,1,1,2,48,mqtt-qos0-main-1-48,success,27.654,419,221592,211356,110580,-42,0,
2026-09-04T10:26:31.784558,MQTT_QOS0,1,1,2,49,mqtt-qos0-main-1-49,success,12.378,405,221884,211356,110580,-41,0,
2026-09-04T10:26:31.997085,MQTT_QOS0,1,1,2,50,mqtt-qos0-main-1-50,success,12.706,414,221884,211356,110580,-43,0,
2026-09-04T10:26:32.209927,MQTT_QOS0,1,1,2,51,mqtt-qos0-main-1-51,success,21.773,406,221884,211356,110580,-43,0,
2026-09-04T10:26:32.431823,MQTT_QOS0,1,1,2,52,mqtt-qos0-main-1-52,success,13.236,420,221884,211356,110580,-43,0,
2026-09-04T10:26:32.645185,MQTT_QOS0,1,1,2,53,mqtt-qos0-main-1-53,success,18.044,406,221884,211356,110580,-42,0,
2026-09-04T10:26:32.863367,MQTT_QOS0,1,1,2,54,mqtt-qos0-main-1-54,success,16.687,409,221884,211356,110580,-42,0,
2026-09-04T10:26:33.080205,MQTT_QOS0,1,1,2,55,mqtt-qos0-main-1-55,success,19.334,406,221884,211356,110580,-42,0,
2026-09-04T10:26:33.299667,MQTT_QOS0,1,1,2,56,mqtt-qos0-main-1-56,success,19.226,452,221884,211356,110580,-41,0,
2026-09-04T10:26:33.519008,MQTT_QOS0,1,1,2,57,mqtt-qos0-main-1-57,success,15.797,417,221884,211356,110580,-42,0,
2026-09-04T10:26:33.734934,MQTT_QOS0,1,1,2,58,mqtt-qos0-main-1-58,success,18.048,406,221884,211356,110580,-41,0,
2026-09-04T10:26:33.953105,MQTT_QOS0,1,1,2,59,mqtt-qos0-main-1-59,success,18.734,406,221884,211356,110580,-43,0,
2026-09-04T10:26:34.171991,MQTT_QOS0,1,1,2,60,mqtt-qos0-main-1-60,success,15.958,567,221680,211356,110580,-43,0,
2026-09-04T10:26:34.388102,MQTT_QOS0,1,1,2,61,mqtt-qos0-main-1-61,success,13.669,407,221884,211356,110580,-42,0,
2026-09-04T10:26:34.601899,MQTT_QOS0,1,1,2,62,mqtt-qos0-main-1-62,success,13.187,411,221884,211356,110580,-43,0,
2026-09-04T10:26:34.815216,MQTT_QOS0,1,1,2,63,mqtt-qos0-main-1-63,success,17.443,407,221884,211356,110580,-42,0,
2026-09-04T10:26:35.032790,MQTT_QOS0,1,1,2,64,mqtt-qos0-main-1-64,success,14.529,409,221884,211356,110580,-42,0,
