timestamp,protocol,run_id,seq,command_id,status,rtt_ms,esp_processing_us,esp_free_heap,esp_min_free_heap,esp_max_alloc_heap,rssi_dbm,qos,error
2026-09-04T01:22:53.843209,MQTT_QOS0_DRYRUN,1,1,mqtt-qos0-dryrun-1-1,success,145.081,410,226112,220068,110580,-33,0,
2026-09-04T01:22:54.106092,MQTT_QOS0_DRYRUN,1,2,mqtt-qos0-dryrun-1-2,success,62.758,411,226112,220068,110580,-33,0,
2026-09-04T01:22:54.413372,MQTT_QOS0_DRYRUN,1,3,mqtt-qos0-dryrun-1-3,success,107.186,420,226112,220068,110580,-34,0,
2026-09-04T01:22:54.720832,MQTT_QOS0_DRYRUN,1,4,mqtt-qos0-dryrun-1-4,success,107.373,433,226112,220068,110580,-33,0,
2026-09-04T01:22:55.026970,MQTT_QOS0_DRYRUN,1,5,mqtt-qos0-dryrun-1-5,success,106.045,413,226112,220068,110580,-31,0,
2026-09-04T01:22:55.337027,MQTT_QOS0_DRYRUN,1,6,mqtt-qos0-dryrun-1-6,success,109.958,411,226112,220068,110580,-32,0,
2026-09-04T01:22:55.642191,MQTT_QOS0_DRYRUN,1,7,mqtt-qos0-dryrun-1-7,success,105.08,408,226112,220068,110580,-32,0,
2026-09-04T01:22:55.949885,MQTT_QOS0_DRYRUN,1,8,mqtt-qos0-dryrun-1-8,success,107.599,437,226112,220068,110580,-34,0,
2026-09-04T01:22:56.255985,MQTT_QOS0_DRYRUN,1,9,mqtt-qos0-dryrun-1-9,success,105.995,469,226112,220068,110580,-32,0,
2026-09-04T01:22:56.570609,MQTT_QOS0_DRYRUN,1,10,mqtt-qos0-dryrun-1-10,success,114.534,410,226112,220068,110580,-31,0,
2026-09-04T01:22:56.785690,MQTT_QOS0_DRYRUN,1,11,mqtt-qos0-dryrun-1-11,success,14.995,409,226112,220068,110580,-32,0,
2026-09-04T01:22:57.082430,MQTT_QOS0_DRYRUN,1,12,mqtt-qos0-dryrun-1-12,success,96.639,407,226112,220068,110580,-31,0,
2026-09-04T01:22:57.392190,MQTT_QOS0_DRYRUN,1,13,mqtt-qos0-dryrun-1-13,success,109.67,408,226112,220068,110580,-31,0,
2026-09-04T01:22:57.697162,MQTT_QOS0_DRYRUN,1,14,mqtt-qos0-dryrun-1-14,success,104.887,462,226112,220068,110580,-32,0,
2026-09-04T01:22:58.004235,MQTT_QOS0_DRYRUN,1,15,mqtt-qos0-dryrun-1-15,success,106.972,486,225908,220068,110580,-32,0,
2026-09-04T01:22:58.315112,MQTT_QOS0_DRYRUN,1,16,mqtt-qos0-dryrun-1-16,success,110.769,404,226112,220068,110580,-32,0,
2026-09-04T01:22:58.620916,MQTT_QOS0_DRYRUN,1,17,mqtt-qos0-dryrun-1-17,success,105.712,409,226112,220068,110580,-31,0,
2026-09-04T01:22:58.926549,MQTT_QOS0_DRYRUN,1,18,mqtt-qos0-dryrun-1-18,success,105.519,405,226112,220068,110580,-33,0,
2026-09-04T01:22:59.228135,MQTT_QOS0_DRYRUN,1,19,mqtt-qos0-dryrun-1-19,success,101.468,408,226112,220068,110580,-31,0,
2026-09-04T01:22:59.540739,MQTT_QOS0_DRYRUN,1,20,mqtt-qos0-dryrun-1-20,success,112.495,413,226112,220068,110580,-31,0,
2026-09-04T01:22:59.842581,MQTT_QOS0_DRYRUN,1,21,mqtt-qos0-dryrun-1-21,success,101.725,410,226112,220068,110580,-29,0,
2026-09-04T01:23:00.156776,MQTT_QOS0_DRYRUN,1,22,mqtt-qos0-dryrun-1-22,success,114.077,446,226112,220068,110580,-32,0,
2026-09-04T01:23:00.457138,MQTT_QOS0_DRYRUN,1,23,mqtt-qos0-dryrun-1-23,success,100.248,417,226112,220068,110580,-31,0,
2026-09-04T01:23:00.769185,MQTT_QOS0_DRYRUN,1,24,mqtt-qos0-dryrun-1-24,success,111.95,404,226112,220068,110580,-32,0,
2026-09-04T01:23:01.071359,MQTT_QOS0_DRYRUN,1,25,mqtt-qos0-dryrun-1-25,success,102.058,416,226112,220068,110580,-33,0,
2026-09-04T01:23:01.384392,MQTT_QOS0_DRYRUN,1,26,mqtt-qos0-dryrun-1-26,success,112.916,403,226112,220068,110580,-32,0,
2026-09-04T01:23:01.691002,MQTT_QOS0_DRYRUN,1,27,mqtt-qos0-dryrun-1-27,success,106.506,433,223676,220068,110580,-31,0,
2026-09-04T01:23:01.993056,MQTT_QOS0_DRYRUN,1,28,mqtt-qos0-dryrun-1-28,success,101.935,405,226112,220068,110580,-31,0,
2026-09-04T01:23:02.305138,MQTT_QOS0_DRYRUN,1,29,mqtt-qos0-dryrun-1-29,success,111.967,422,226112,220068,110580,-32,0,
2026-09-04T01:23:02.613082,MQTT_QOS0_DRYRUN,1,30,mqtt-qos0-dryrun-1-30,success,107.827,404,226112,220068,110580,-32,0,
