timestamp,protocol,run_id,round_id,position_in_round,seq,command_id,status,rtt_ms,esp_processing_us,esp_free_heap,esp_min_free_heap,esp_max_alloc_heap,rssi_dbm,qos,error,protocol_group,source_file,esp_processing_ms,host_network_protocol_remainder_ms
2026-09-04T10:33:41.468710,HTTP,4,4,1,190,http-main-4-190,success,18.656,384,220300,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,18.272
2026-09-04T10:33:41.687510,HTTP,4,4,1,191,http-main-4-191,success,17.26,378,220308,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.378,16.882
2026-09-04T10:33:41.904917,HTTP,4,4,1,192,http-main-4-192,success,17.332,385,220304,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.385,16.947
2026-09-04T10:33:42.122411,HTTP,4,4,1,193,http-main-4-193,success,19.668,462,220304,209036,110580,-43,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.462,19.206
2026-09-04T10:33:42.342228,HTTP,4,4,1,194,http-main-4-194,success,20.524,380,220300,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.38,20.144000000000002
2026-09-04T10:33:42.562897,HTTP,4,4,1,195,http-main-4-195,success,34.535,389,220296,209036,110580,-43,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,34.145999999999994
2026-09-04T10:33:42.797578,HTTP,4,4,1,196,http-main-4-196,success,19.745,390,220288,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,19.355
2026-09-04T10:33:43.017477,HTTP,4,4,1,197,http-main-4-197,success,18.211,377,220300,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.377,17.834
2026-09-04T10:33:43.235836,HTTP,4,4,1,198,http-main-4-198,success,19.658,383,220284,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,19.275000000000002
2026-09-04T10:33:43.455635,HTTP,4,4,1,199,http-main-4-199,success,20.458,398,217856,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.398,20.06
2026-09-04T10:33:43.676234,HTTP,4,4,1,200,http-main-4-200,success,33.766,385,220288,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.385,33.381
2026-09-04T10:37:09.678991,HTTP,5,5,3,1,http-main-5-1,success,33.074,357,224012,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.357,32.717
2026-09-04T10:37:09.912312,HTTP,5,5,3,2,http-main-5-2,success,16.381,350,223744,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.35,16.031
2026-09-04T10:37:10.128902,HTTP,5,5,3,3,http-main-5-3,success,19.476,352,223488,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.352,19.124
2026-09-04T10:37:10.348551,HTTP,5,5,3,4,http-main-5-4,success,15.538,345,223212,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.345,15.193
2026-09-04T10:37:10.564243,HTTP,5,5,3,5,http-main-5-5,success,17.024,355,222972,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.355,16.669
2026-09-04T10:37:10.781412,HTTP,5,5,3,6,http-main-5-6,success,17.796,353,222712,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.353,17.442999999999998
2026-09-04T10:37:10.999381,HTTP,5,5,3,7,http-main-5-7,success,20.543,364,222452,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.364,20.179
2026-09-04T10:37:11.220091,HTTP,5,5,3,8,http-main-5-8,success,15.381,351,222208,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.351,15.030000000000001
2026-09-04T10:37:11.435626,HTTP,5,5,3,9,http-main-5-9,success,31.581,355,221932,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.355,31.226
2026-09-04T10:37:11.667354,HTTP,5,5,3,10,http-main-5-10,success,23.758,394,221684,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.394,23.364
2026-09-04T10:37:11.891261,HTTP,5,5,3,11,http-main-5-11,success,18.846,410,218952,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.41,18.436
2026-09-04T10:37:12.110265,HTTP,5,5,3,12,http-main-5-12,success,21.798,383,221160,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,21.415
2026-09-04T10:37:12.332214,HTTP,5,5,3,13,http-main-5-13,success,18.581,443,220576,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.443,18.137999999999998
2026-09-04T10:37:12.550941,HTTP,5,5,3,14,http-main-5-14,success,18.559,431,220644,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.431,18.128
2026-09-04T10:37:12.769645,HTTP,5,5,3,15,http-main-5-15,success,23.33,388,220380,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,22.941999999999997
2026-09-04T10:37:12.993141,HTTP,5,5,3,16,http-main-5-16,success,24.393,386,220356,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.386,24.007
2026-09-04T10:37:13.217696,HTTP,5,5,3,17,http-main-5-17,success,21.406,391,220372,209036,110580,-42,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.391,21.015
2026-09-04T10:37:13.439256,HTTP,5,5,3,18,http-main-5-18,success,18.651,387,220368,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,18.264
2026-09-04T10:37:13.658053,HTTP,5,5,3,19,http-main-5-19,success,25.444,390,220380,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,25.054
2026-09-04T10:37:13.883646,HTTP,5,5,3,20,http-main-5-20,success,34.275,387,220392,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,33.888
2026-09-04T10:37:14.118106,HTTP,5,5,3,21,http-main-5-21,success,24.211,417,220384,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.417,23.793999999999997
2026-09-04T10:37:14.342470,HTTP,5,5,3,22,http-main-5-22,success,19.749,405,220180,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.405,19.343999999999998
2026-09-04T10:37:14.562379,HTTP,5,5,3,23,http-main-5-23,success,20.521,390,220380,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,20.131
2026-09-04T10:37:14.783054,HTTP,5,5,3,24,http-main-5-24,success,14.676,398,219984,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.398,14.278
2026-09-04T10:37:14.997896,HTTP,5,5,3,25,http-main-5-25,success,15.536,392,220364,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,15.144
2026-09-04T10:37:15.213598,HTTP,5,5,3,26,http-main-5-26,success,20.969,389,220380,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,20.580000000000002
2026-09-04T10:37:15.434734,HTTP,5,5,3,27,http-main-5-27,success,19.522,392,220356,209036,110580,-43,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,19.13
2026-09-04T10:37:15.654428,HTTP,5,5,3,28,http-main-5-28,success,26.926,407,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.407,26.519
2026-09-04T10:37:15.881525,HTTP,5,5,3,29,http-main-5-29,success,14.362,399,220392,209036,110580,-43,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.399,13.963000000000001
2026-09-04T10:37:16.096070,HTTP,5,5,3,30,http-main-5-30,success,14.731,384,220372,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,14.347
2026-09-04T10:37:16.310956,HTTP,5,5,3,31,http-main-5-31,success,24.37,389,220384,209036,110580,-73,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,23.981
2026-09-04T10:37:16.535476,HTTP,5,5,3,32,http-main-5-32,success,38.312,398,220364,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.398,37.913999999999994
2026-09-04T10:37:16.773937,HTTP,5,5,3,33,http-main-5-33,success,17.106,412,220380,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.412,16.694000000000003
2026-09-04T10:37:16.991202,HTTP,5,5,3,34,http-main-5-34,success,18.826,390,220364,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,18.436
2026-09-04T10:37:17.210183,HTTP,5,5,3,35,http-main-5-35,success,18.199,393,220364,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.393,17.806
2026-09-04T10:37:17.428527,HTTP,5,5,3,36,http-main-5-36,success,15.604,408,220372,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.408,15.196
2026-09-04T10:37:17.644274,HTTP,5,5,3,37,http-main-5-37,success,17.72,458,220360,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.458,17.262
2026-09-04T10:37:17.862138,HTTP,5,5,3,38,http-main-5-38,success,21.451,392,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,21.059
2026-09-04T10:37:18.083746,HTTP,5,5,3,39,http-main-5-39,success,19.416,392,220376,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,19.024
2026-09-04T10:37:18.303310,HTTP,5,5,3,40,http-main-5-40,success,21.633,390,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,21.243
2026-09-04T10:37:18.525123,HTTP,5,5,3,41,http-main-5-41,success,21.705,411,220372,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.411,21.293999999999997
2026-09-04T10:37:18.746976,HTTP,5,5,3,42,http-main-5-42,success,19.115,406,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.406,18.709
2026-09-04T10:37:18.966237,HTTP,5,5,3,43,http-main-5-43,success,19.152,392,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,18.76
2026-09-04T10:37:19.185544,HTTP,5,5,3,44,http-main-5-44,success,20.464,395,220380,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.395,20.069
2026-09-04T10:37:19.406154,HTTP,5,5,3,45,http-main-5-45,success,16.897,392,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,16.505
2026-09-04T10:37:19.623195,HTTP,5,5,3,46,http-main-5-46,success,21.843,393,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.393,21.45
2026-09-04T10:37:19.845183,HTTP,5,5,3,47,http-main-5-47,success,16.972,407,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.407,16.565
2026-09-04T10:37:20.062311,HTTP,5,5,3,48,http-main-5-48,success,24.019,395,220180,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.395,23.624
2026-09-04T10:37:20.286475,HTTP,5,5,3,49,http-main-5-49,success,17.196,391,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.391,16.805
2026-09-04T10:37:20.503813,HTTP,5,5,3,50,http-main-5-50,success,18.743,397,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.397,18.346
2026-09-04T10:37:20.722694,HTTP,5,5,3,51,http-main-5-51,success,19.053,394,220384,209036,110580,-65,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.394,18.659000000000002
2026-09-04T10:37:20.941900,HTTP,5,5,3,52,http-main-5-52,success,21.776,388,220380,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,21.387999999999998
2026-09-04T10:37:21.163847,HTTP,5,5,3,53,http-main-5-53,success,27.035,416,220372,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.416,26.619
2026-09-04T10:37:21.391032,HTTP,5,5,3,54,http-main-5-54,success,20.526,387,220376,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,20.139
2026-09-04T10:37:21.611702,HTTP,5,5,3,55,http-main-5-55,success,17.852,413,217948,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.413,17.439
2026-09-04T10:37:21.829697,HTTP,5,5,3,56,http-main-5-56,success,19.855,390,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,19.465
2026-09-04T10:37:22.049721,HTTP,5,5,3,57,http-main-5-57,success,23.594,404,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.404,23.19
2026-09-04T10:37:22.273479,HTTP,5,5,3,58,http-main-5-58,success,16.871,402,220384,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.402,16.468999999999998
2026-09-04T10:37:22.490502,HTTP,5,5,3,59,http-main-5-59,success,20.335,425,220180,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.425,19.91
2026-09-04T10:37:22.710987,HTTP,5,5,3,60,http-main-5-60,success,17.062,443,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.443,16.619
2026-09-04T10:37:22.928226,HTTP,5,5,3,61,http-main-5-61,success,20.486,389,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,20.097
2026-09-04T10:37:23.148881,HTTP,5,5,3,62,http-main-5-62,success,16.09,393,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.393,15.697
2026-09-04T10:37:23.365130,HTTP,5,5,3,63,http-main-5-63,success,19.817,447,220184,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.447,19.37
2026-09-04T10:37:23.585101,HTTP,5,5,3,64,http-main-5-64,success,18.437,512,219760,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.512,17.925
2026-09-04T10:37:23.803687,HTTP,5,5,3,65,http-main-5-65,success,17.106,403,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.403,16.703000000000003
2026-09-04T10:37:24.020955,HTTP,5,5,3,66,http-main-5-66,success,17.036,396,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.396,16.64
2026-09-04T10:37:24.238144,HTTP,5,5,3,67,http-main-5-67,success,22.032,388,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,21.644
2026-09-04T10:37:24.460328,HTTP,5,5,3,68,http-main-5-68,success,23.089,395,220380,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.395,22.694
2026-09-04T10:37:24.683561,HTTP,5,5,3,69,http-main-5-69,success,18.467,389,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,18.078
2026-09-04T10:37:24.902180,HTTP,5,5,3,70,http-main-5-70,success,18.153,392,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,17.761
2026-09-04T10:37:25.120503,HTTP,5,5,3,71,http-main-5-71,success,32.383,394,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.394,31.989000000000004
2026-09-04T10:37:25.353043,HTTP,5,5,3,72,http-main-5-72,success,19.218,396,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.396,18.822
2026-09-04T10:37:25.572415,HTTP,5,5,3,73,http-main-5-73,success,20.87,411,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.411,20.459
2026-09-04T10:37:25.793441,HTTP,5,5,3,74,http-main-5-74,success,21.778,400,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.4,21.378
2026-09-04T10:37:26.015381,HTTP,5,5,3,75,http-main-5-75,success,15.968,388,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,15.58
2026-09-04T10:37:26.231507,HTTP,5,5,3,76,http-main-5-76,success,18.273,396,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.396,17.877
2026-09-04T10:37:26.449930,HTTP,5,5,3,77,http-main-5-77,success,19.622,394,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.394,19.228
2026-09-04T10:37:26.669699,HTTP,5,5,3,78,http-main-5-78,success,22.117,408,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.408,21.709
2026-09-04T10:37:26.891966,HTTP,5,5,3,79,http-main-5-79,success,22.471,547,220180,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.547,21.924
2026-09-04T10:37:27.114599,HTTP,5,5,3,80,http-main-5-80,success,44.656,392,220384,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,44.263999999999996
2026-09-04T10:37:27.359435,HTTP,5,5,3,81,http-main-5-81,success,17.697,395,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.395,17.302
2026-09-04T10:37:27.577282,HTTP,5,5,3,82,http-main-5-82,success,19.538,392,220372,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,19.146
2026-09-04T10:37:27.796970,HTTP,5,5,3,83,http-main-5-83,success,16.853,390,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,16.463
2026-09-04T10:37:28.013988,HTTP,5,5,3,84,http-main-5-84,success,16.242,388,220384,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,15.854000000000001
2026-09-04T10:37:28.230394,HTTP,5,5,3,85,http-main-5-85,success,20.423,387,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,20.035999999999998
2026-09-04T10:37:28.450970,HTTP,5,5,3,86,http-main-5-86,success,19.821,388,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,19.433
2026-09-04T10:37:28.670940,HTTP,5,5,3,87,http-main-5-87,success,20.555,393,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.393,20.162
2026-09-04T10:37:28.891648,HTTP,5,5,3,88,http-main-5-88,success,15.331,440,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.44,14.891
2026-09-04T10:37:29.107144,HTTP,5,5,3,89,http-main-5-89,success,17.421,387,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,17.034
2026-09-04T10:37:29.324723,HTTP,5,5,3,90,http-main-5-90,success,22.743,516,220172,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.516,22.226999999999997
2026-09-04T10:37:29.547615,HTTP,5,5,3,91,http-main-5-91,success,17.002,387,220380,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.387,16.615
2026-09-04T10:37:29.764765,HTTP,5,5,3,92,http-main-5-92,success,16.722,392,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,16.330000000000002
2026-09-04T10:37:29.981630,HTTP,5,5,3,93,http-main-5-93,success,21.957,402,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.402,21.555
2026-09-04T10:37:30.203747,HTTP,5,5,3,94,http-main-5-94,success,18.268,392,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,17.876
2026-09-04T10:37:30.422165,HTTP,5,5,3,95,http-main-5-95,success,15.535,390,220384,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,15.145
2026-09-04T10:37:30.637850,HTTP,5,5,3,96,http-main-5-96,success,27.074,391,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.391,26.683
2026-09-04T10:37:30.865071,HTTP,5,5,3,97,http-main-5-97,success,15.968,390,220384,209036,110580,-36,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,15.578
2026-09-04T10:37:31.081206,HTTP,5,5,3,98,http-main-5-98,success,17.218,392,220384,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.392,16.826
2026-09-04T10:37:31.298580,HTTP,5,5,3,99,http-main-5-99,success,24.605,388,220384,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,24.217
2026-09-04T10:37:31.523333,HTTP,5,5,3,100,http-main-5-100,success,16.201,381,220320,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.381,15.82
2026-09-04T10:37:31.739706,HTTP,5,5,3,101,http-main-5-101,success,23.067,397,220308,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.397,22.67
2026-09-04T10:37:31.962920,HTTP,5,5,3,102,http-main-5-102,success,17.7,381,220308,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.381,17.319
2026-09-04T10:37:32.180779,HTTP,5,5,3,103,http-main-5-103,success,17.557,383,220304,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,17.174
2026-09-04T10:37:32.398487,HTTP,5,5,3,104,http-main-5-104,success,19.434,382,220292,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.382,19.052
2026-09-04T10:37:32.618071,HTTP,5,5,3,105,http-main-5-105,success,23.205,389,220324,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,22.816
2026-09-04T10:37:32.841421,HTTP,5,5,3,106,http-main-5-106,success,20.456,382,220324,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.382,20.073999999999998
2026-09-04T10:37:33.062038,HTTP,5,5,3,107,http-main-5-107,success,23.31,515,220296,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.515,22.794999999999998
2026-09-04T10:37:33.285502,HTTP,5,5,3,108,http-main-5-108,success,17.035,388,220320,209036,110580,-38,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.388,16.647
2026-09-04T10:37:33.502684,HTTP,5,5,3,109,http-main-5-109,success,15.989,507,219472,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.507,15.482000000000001
2026-09-04T10:37:33.718831,HTTP,5,5,3,110,http-main-5-110,success,16.907,383,220300,209036,110580,-73,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,16.524
2026-09-04T10:37:33.935892,HTTP,5,5,3,111,http-main-5-111,success,20.581,380,220324,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.38,20.201
2026-09-04T10:37:34.156656,HTTP,5,5,3,112,http-main-5-112,success,20.896,384,220300,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,20.512
2026-09-04T10:37:34.377717,HTTP,5,5,3,113,http-main-5-113,success,16.645,390,220304,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.39,16.255
2026-09-04T10:37:34.594517,HTTP,5,5,3,114,http-main-5-114,success,31.41,378,220292,209036,110580,-37,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.378,31.032
2026-09-04T10:37:34.826081,HTTP,5,5,3,115,http-main-5-115,success,18.551,380,220320,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.38,18.171
2026-09-04T10:37:35.044794,HTTP,5,5,3,116,http-main-5-116,success,22.737,398,217884,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.398,22.339
2026-09-04T10:37:35.267688,HTTP,5,5,3,117,http-main-5-117,success,17.825,381,220300,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.381,17.444
2026-09-04T10:37:35.485662,HTTP,5,5,3,118,http-main-5-118,success,16.726,389,217884,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.389,16.337
2026-09-04T10:37:35.702536,HTTP,5,5,3,119,http-main-5-119,success,23.025,381,220308,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.381,22.644
2026-09-04T10:37:35.925706,HTTP,5,5,3,120,http-main-5-120,success,18.653,383,220316,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,18.27
2026-09-04T10:37:36.144549,HTTP,5,5,3,121,http-main-5-121,success,23.76,381,220308,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.381,23.379
2026-09-04T10:37:36.368469,HTTP,5,5,3,122,http-main-5-122,success,16.291,380,220304,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.38,15.911
2026-09-04T10:37:36.584908,HTTP,5,5,3,123,http-main-5-123,success,18.1,386,220292,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.386,17.714000000000002
2026-09-04T10:37:36.803155,HTTP,5,5,3,124,http-main-5-124,success,18.362,384,220316,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,17.977999999999998
2026-09-04T10:37:37.021674,HTTP,5,5,3,125,http-main-5-125,success,21.602,384,220308,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,21.218
2026-09-04T10:37:37.243430,HTTP,5,5,3,126,http-main-5-126,success,15.666,395,220084,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.395,15.271
2026-09-04T10:37:37.459240,HTTP,5,5,3,127,http-main-5-127,success,17.829,385,220312,209036,110580,-41,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.385,17.444
2026-09-04T10:37:37.677210,HTTP,5,5,3,128,http-main-5-128,success,19.978,386,220304,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.386,19.592000000000002
2026-09-04T10:37:37.897332,HTTP,5,5,3,129,http-main-5-129,success,18.288,658,219844,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.658,17.63
2026-09-04T10:37:38.115776,HTTP,5,5,3,130,http-main-5-130,success,17.006,384,220308,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,16.622
2026-09-04T10:37:38.332932,HTTP,5,5,3,131,http-main-5-131,success,19.565,384,220300,209036,110580,-40,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,19.181
2026-09-04T10:37:38.552638,HTTP,5,5,3,132,http-main-5-132,success,18.234,383,220316,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.383,17.851000000000003
2026-09-04T10:37:38.771014,HTTP,5,5,3,133,http-main-5-133,success,20.093,384,220316,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.384,19.709
2026-09-04T10:37:38.991265,HTTP,5,5,3,134,http-main-5-134,success,16.593,382,220324,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.382,16.211
2026-09-04T10:37:39.208014,HTTP,5,5,3,135,http-main-5-135,success,20.975,385,220324,209036,110580,-39,,,HTTP,http_main_1000_nosleep_20260904_102455.csv,0.385,20.59
